locus_tag	ftype	length_bp	gene	EC_number	COG	product
BPEKLNGJ_01730	CDS	669	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
BPEKLNGJ_01731	CDS	594	trpG_1	4.1.3.27	COG0512	Anthranilate synthase component 2
BPEKLNGJ_01732	CDS	1152	menF	5.4.4.2		Isochorismate synthase MenF
BPEKLNGJ_01733	CDS	609				hypothetical protein
BPEKLNGJ_01734	CDS	711	pxpB_1	3.5.2.9	COG2049	5-oxoprolinase subunit B
BPEKLNGJ_01735	CDS	1005	pxpC_1	3.5.2.9	COG1984	5-oxoprolinase subunit C
BPEKLNGJ_01736	CDS	1941	ltaS			Lipoteichoic acid synthase
BPEKLNGJ_01737	CDS	1878	ettA		COG0488	Energy-dependent translational throttle protein EttA
BPEKLNGJ_01738	CDS	1782	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
BPEKLNGJ_01739	CDS	978	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BPEKLNGJ_01740	CDS	1515				hypothetical protein
BPEKLNGJ_01741	CDS	1059	hisC_3	2.6.1.9		Histidinol-phosphate aminotransferase
BPEKLNGJ_01742	CDS	543		3.1.3.-	COG4502	Putative 5'(3')-deoxyribonucleotidase
BPEKLNGJ_01743	CDS	918		2.7.1.-		Putative lipid kinase
BPEKLNGJ_01744	CDS	1506	dtpT		COG3104	Di-/tripeptide transporter
BPEKLNGJ_01745	CDS	501	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
BPEKLNGJ_01746	CDS	867	cntI			Pseudopaline exporter CntI
BPEKLNGJ_01747	CDS	399	nrdI		COG1780	Protein NrdI
BPEKLNGJ_01748	CDS	2106	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
BPEKLNGJ_01749	CDS	972	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
BPEKLNGJ_01750	CDS	1014	yclN		COG4606	Petrobactin import system permease protein YclN
BPEKLNGJ_01751	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
BPEKLNGJ_01752	CDS	762	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
BPEKLNGJ_01753	CDS	1029	yclQ		COG4607	Petrobactin-binding protein YclQ
BPEKLNGJ_01754	CDS	315				hypothetical protein
BPEKLNGJ_01755	CDS	924	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
BPEKLNGJ_01756	CDS	519				hypothetical protein
BPEKLNGJ_01757	CDS	879				hypothetical protein
BPEKLNGJ_01758	CDS	321				hypothetical protein
BPEKLNGJ_01759	CDS	1125	garK_2	2.7.1.165	COG1929	Glycerate 2-kinase
BPEKLNGJ_01760	CDS	1227	pepT_1	3.4.11.4	COG2195	Peptidase T
BPEKLNGJ_01761	CDS	495				hypothetical protein
BPEKLNGJ_01762	CDS	762	yjjP		COG2966	Inner membrane protein YjjP
BPEKLNGJ_01763	CDS	1071				hypothetical protein
BPEKLNGJ_01764	CDS	1056	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
BPEKLNGJ_01765	CDS	642				hypothetical protein
BPEKLNGJ_01766	CDS	867			COG1307	DegV domain-containing protein
BPEKLNGJ_01767	CDS	1083	comFA	3.6.4.12	COG4098	ComF operon protein 1
BPEKLNGJ_01768	CDS	675				hypothetical protein
BPEKLNGJ_01769	CDS	573	hpf			Ribosome hibernation promotion factor
BPEKLNGJ_01770	CDS	2532	secA1_2			Protein translocase subunit SecA 1
BPEKLNGJ_01771	CDS	993	prfB			Peptide chain release factor 2
BPEKLNGJ_01772	CDS	840		3.5.1.28	COG1388	putative autolysin LDP
BPEKLNGJ_01773	CDS	651	yfbR	3.1.3.89		5'-deoxynucleotidase YfbR
BPEKLNGJ_01774	CDS	237				hypothetical protein
BPEKLNGJ_01775	CDS	1986	uvrB			UvrABC system protein B
BPEKLNGJ_01776	CDS	2847	uvrA			UvrABC system protein A
BPEKLNGJ_01777	CDS	933	hprK	2.7.11.-		HPr kinase/phosphorylase
BPEKLNGJ_01778	CDS	840	lgt	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BPEKLNGJ_01779	CDS	486	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
BPEKLNGJ_01780	CDS	1440				hypothetical protein
BPEKLNGJ_01781	CDS	936	trxB	1.8.1.9		Thioredoxin reductase
BPEKLNGJ_01782	CDS	912				Nucleotide-binding protein
BPEKLNGJ_01783	CDS	996			COG0391	Gluconeogenesis factor
BPEKLNGJ_01784	CDS	945	whiA		COG1481	putative cell division protein WhiA
BPEKLNGJ_01785	tRNA	73				tRNA-Arg(ccg)
BPEKLNGJ_01786	CDS	588	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
BPEKLNGJ_01787	CDS	870				Epimerase family protein
BPEKLNGJ_01788	CDS	630				hypothetical protein
BPEKLNGJ_01789	CDS	1014	cggR		COG2390	Central glycolytic genes regulator
BPEKLNGJ_01790	CDS	1011	gapA1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 1
BPEKLNGJ_01791	CDS	1191	pgk	2.7.2.3		Phosphoglycerate kinase
BPEKLNGJ_01792	CDS	762	tpiA	5.3.1.1		Triosephosphate isomerase
BPEKLNGJ_01793	CDS	1518	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
BPEKLNGJ_01794	CDS	1305	eno	4.2.1.11		Enolase
BPEKLNGJ_01795	CDS	459				hypothetical protein
BPEKLNGJ_01796	CDS	234	secG		COG1314	putative protein-export membrane protein SecG
BPEKLNGJ_01797	CDS	741	est_2	3.1.1.1		Carboxylesterase
BPEKLNGJ_01798	CDS	2373	rnr	3.1.13.1	COG0557	Ribonuclease R
BPEKLNGJ_01799	CDS	465	smpB		COG0691	SsrA-binding protein
BPEKLNGJ_01800	tmRNA	359	ssrA			transfer-messenger RNA, SsrA
BPEKLNGJ_01801	CDS	729				hypothetical protein
BPEKLNGJ_01802	CDS	522				hypothetical protein
BPEKLNGJ_01803	CDS	531				hypothetical protein
BPEKLNGJ_01804	CDS	2874	clfA			Clumping factor A
BPEKLNGJ_01805	CDS	1533				hypothetical protein
BPEKLNGJ_01806	CDS	1023	ssp			Extracellular matrix protein-binding protein emp
BPEKLNGJ_01807	CDS	477				hypothetical protein
BPEKLNGJ_01808	CDS	687	nuc	3.1.31.1	COG1525	Thermonuclease
BPEKLNGJ_01809	CDS	201	cspA_1		COG1278	Cold shock protein CspA
BPEKLNGJ_01810	CDS	219				hypothetical protein
BPEKLNGJ_01811	CDS	285				hypothetical protein
BPEKLNGJ_01812	CDS	570				hypothetical protein
BPEKLNGJ_01813	CDS	189				hypothetical protein
BPEKLNGJ_01814	CDS	261				hypothetical protein
BPEKLNGJ_01815	CDS	204				hypothetical protein
BPEKLNGJ_01816	CDS	237				hypothetical protein
BPEKLNGJ_01817	CDS	582	pspB	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
BPEKLNGJ_01818	CDS	618	argO		COG1279	Arginine exporter protein ArgO
BPEKLNGJ_01819	CDS	495				hypothetical protein
BPEKLNGJ_01820	CDS	423				Organic hydroperoxide resistance protein-like protein
BPEKLNGJ_01821	CDS	717	aroD	4.2.1.10		3-dehydroquinate dehydratase
BPEKLNGJ_01822	CDS	540				hypothetical protein
BPEKLNGJ_01823	CDS	321	ydbP		COG0526	Thioredoxin-like protein YdbP
BPEKLNGJ_01824	CDS	357	mgsR		COG1393	Regulatory protein MgsR
BPEKLNGJ_01825	CDS	381	gcvH			Glycine cleavage system H protein
BPEKLNGJ_01826	CDS	114				hypothetical protein
BPEKLNGJ_01827	CDS	879	ywqG		COG3878	putative protein YwqG
BPEKLNGJ_01828	CDS	390	rnmV_2	3.1.26.8		Ribonuclease M5
BPEKLNGJ_01829	CDS	297				hypothetical protein
BPEKLNGJ_01830	CDS	1026	metN2	3.6.3.-		Methionine import ATP-binding protein MetN 2
BPEKLNGJ_01831	CDS	696	metP_2		COG2011	Methionine import system permease protein MetP
BPEKLNGJ_01832	CDS	822	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
BPEKLNGJ_01833	CDS	195				hypothetical protein
BPEKLNGJ_01834	CDS	852				hypothetical protein
BPEKLNGJ_01835	CDS	762	sufC		COG0396	Vegetative protein 296
BPEKLNGJ_01836	CDS	1308				hypothetical protein
BPEKLNGJ_01837	CDS	1242	csd	2.8.1.7		putative cysteine desulfurase
BPEKLNGJ_01838	CDS	465	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
BPEKLNGJ_01839	CDS	1398				hypothetical protein
BPEKLNGJ_01840	CDS	1050	xerC_2			Tyrosine recombinase XerC
BPEKLNGJ_01841	CDS	201				hypothetical protein
BPEKLNGJ_01842	CDS	687				hypothetical protein
BPEKLNGJ_01843	CDS	153				hypothetical protein
BPEKLNGJ_01844	CDS	726				hypothetical protein
BPEKLNGJ_01845	CDS	675				hypothetical protein
BPEKLNGJ_01846	CDS	333				hypothetical protein
BPEKLNGJ_01847	CDS	195				hypothetical protein
BPEKLNGJ_01848	CDS	768				hypothetical protein
BPEKLNGJ_01849	CDS	225				hypothetical protein
BPEKLNGJ_01850	CDS	450				hypothetical protein
BPEKLNGJ_01851	CDS	222				hypothetical protein
BPEKLNGJ_01852	CDS	162				hypothetical protein
BPEKLNGJ_01853	CDS	261				hypothetical protein
BPEKLNGJ_01854	CDS	222				hypothetical protein
BPEKLNGJ_01855	CDS	624				hypothetical protein
BPEKLNGJ_01856	CDS	429	ssbA_4		COG0629	Single-stranded DNA-binding protein A
BPEKLNGJ_01857	CDS	675				hypothetical protein
BPEKLNGJ_01858	CDS	150				hypothetical protein
BPEKLNGJ_01859	CDS	282				hypothetical protein
BPEKLNGJ_01860	CDS	771				hypothetical protein
BPEKLNGJ_01861	CDS	780				hypothetical protein
BPEKLNGJ_01862	CDS	159				hypothetical protein
BPEKLNGJ_01863	CDS	222				hypothetical protein
BPEKLNGJ_01864	CDS	408				hypothetical protein
BPEKLNGJ_01865	CDS	186				hypothetical protein
BPEKLNGJ_01866	CDS	363				hypothetical protein
BPEKLNGJ_01867	CDS	255				hypothetical protein
BPEKLNGJ_01868	CDS	243				hypothetical protein
BPEKLNGJ_01869	CDS	207				hypothetical protein
BPEKLNGJ_01870	CDS	405				hypothetical protein
BPEKLNGJ_01871	CDS	195				hypothetical protein
BPEKLNGJ_01872	CDS	453				hypothetical protein
BPEKLNGJ_01873	CDS	504				hypothetical protein
BPEKLNGJ_01874	CDS	198				hypothetical protein
BPEKLNGJ_01875	CDS	249				hypothetical protein
BPEKLNGJ_01876	CDS	534	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
BPEKLNGJ_01877	CDS	285				hypothetical protein
BPEKLNGJ_01878	CDS	525				hypothetical protein
BPEKLNGJ_01879	CDS	174				hypothetical protein
BPEKLNGJ_01880	CDS	402				hypothetical protein
BPEKLNGJ_01881	CDS	495				hypothetical protein
BPEKLNGJ_01882	CDS	1224				hypothetical protein
BPEKLNGJ_01883	CDS	1425				hypothetical protein
BPEKLNGJ_01884	CDS	951				hypothetical protein
BPEKLNGJ_01885	CDS	585				hypothetical protein
BPEKLNGJ_01886	CDS	915				hypothetical protein
BPEKLNGJ_01887	CDS	144				hypothetical protein
BPEKLNGJ_01888	CDS	351				hypothetical protein
BPEKLNGJ_01889	CDS	336				hypothetical protein
BPEKLNGJ_01890	CDS	408				hypothetical protein
BPEKLNGJ_01891	CDS	426				hypothetical protein
BPEKLNGJ_01892	CDS	558				hypothetical protein
BPEKLNGJ_01893	CDS	507				hypothetical protein
BPEKLNGJ_01894	CDS	150				hypothetical protein
BPEKLNGJ_01895	CDS	2886				hypothetical protein
BPEKLNGJ_01896	CDS	942				hypothetical protein
BPEKLNGJ_01897	CDS	1887				hypothetical protein
BPEKLNGJ_01898	CDS	1899				hypothetical protein
BPEKLNGJ_01899	CDS	1824				hypothetical protein
BPEKLNGJ_01900	CDS	378				hypothetical protein
BPEKLNGJ_01901	CDS	177				hypothetical protein
BPEKLNGJ_01902	CDS	300				hypothetical protein
BPEKLNGJ_01903	CDS	1875				hypothetical protein
BPEKLNGJ_01904	CDS	1239				hypothetical protein
BPEKLNGJ_01905	CDS	396				hypothetical protein
BPEKLNGJ_01906	CDS	276				hypothetical protein
BPEKLNGJ_01907	CDS	1413				hypothetical protein
BPEKLNGJ_01908	CDS	843	eta	3.4.21.-		Exfoliative toxin A
BPEKLNGJ_01909	CDS	315				hypothetical protein
BPEKLNGJ_01910	CDS	1041				hypothetical protein
BPEKLNGJ_01911	CDS	1068	pnoA	1.13.12.-		Nitronate monooxygenase
BPEKLNGJ_01912	CDS	849				hypothetical protein
BPEKLNGJ_01913	CDS	828				hypothetical protein
BPEKLNGJ_01914	CDS	1320				hypothetical protein
BPEKLNGJ_01915	CDS	918	lipA_2	2.8.1.8		Lipoyl synthase
BPEKLNGJ_01916	CDS	384				hypothetical protein
BPEKLNGJ_01917	CDS	267				hypothetical protein
BPEKLNGJ_01918	CDS	435				hypothetical protein
BPEKLNGJ_01919	CDS	780	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
BPEKLNGJ_01920	CDS	960	ghrB_2	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
BPEKLNGJ_01921	CDS	153				hypothetical protein
BPEKLNGJ_01922	CDS	1458	dltA_2	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
BPEKLNGJ_01923	CDS	1215	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
BPEKLNGJ_01924	CDS	237	dltC		COG0236	D-alanyl carrier protein
BPEKLNGJ_01925	CDS	1176	dltD		COG3966	Protein DltD
BPEKLNGJ_01926	CDS	243	nfuA			Fe/S biogenesis protein NfuA
BPEKLNGJ_01927	CDS	324				hypothetical protein
BPEKLNGJ_01928	CDS	1065	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
BPEKLNGJ_01929	CDS	237				hypothetical protein
BPEKLNGJ_01930	CDS	360			COG0316	Protein
BPEKLNGJ_01931	CDS	1209		1.6.99.-	COG1252	NADH dehydrogenase-like protein
BPEKLNGJ_01932	CDS	1476	pepA_2	3.4.11.1	COG0260	Cytosol aminopeptidase
BPEKLNGJ_01933	CDS	1317				hypothetical protein
BPEKLNGJ_01934	CDS	375		3.1.2.-	COG2050	Putative esterase
BPEKLNGJ_01935	CDS	1155				hypothetical protein
BPEKLNGJ_01936	CDS	357	mnhG1		COG1320	Na(+)/H(+) antiporter subunit G1
BPEKLNGJ_01937	CDS	294	mnhF1		COG2212	Na(+)/H(+) antiporter subunit F1
BPEKLNGJ_01938	CDS	480	mnhE1		COG1863	Na(+)/H(+) antiporter subunit E1
BPEKLNGJ_01939	CDS	1497	mnhD1_2		COG0651	Na(+)/H(+) antiporter subunit D1
BPEKLNGJ_01940	CDS	342	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
BPEKLNGJ_01941	CDS	429	mnhB1		COG2111	Na(+)/H(+) antiporter subunit B1
BPEKLNGJ_01942	CDS	2406	mnhA1			Na(+)/H(+) antiporter subunit A1
BPEKLNGJ_01943	CDS	384	kapB			Kinase-associated lipoprotein B
BPEKLNGJ_01944	CDS	594		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
BPEKLNGJ_01945	CDS	378	yugI		COG1098	General stress protein 13
BPEKLNGJ_01946	CDS	1128		1.-.-.-		putative oxidoreductase
BPEKLNGJ_01947	CDS	1191	rocD2_2	2.6.1.13		Ornithine aminotransferase 2
BPEKLNGJ_01948	CDS	1245	gluD	1.4.1.2		NAD-specific glutamate dehydrogenase
BPEKLNGJ_01949	CDS	930	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
BPEKLNGJ_01950	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
BPEKLNGJ_01951	CDS	1206	argG	6.3.4.5		Argininosuccinate synthase
BPEKLNGJ_01952	CDS	1332	pgi	5.3.1.9		Glucose-6-phosphate isomerase
BPEKLNGJ_01953	CDS	576	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
BPEKLNGJ_01954	CDS	525	spsB_1	3.4.21.89	COG0681	Signal peptidase IB
BPEKLNGJ_01955	CDS	576	spsB_2	3.4.21.89		Signal peptidase IB
BPEKLNGJ_01956	CDS	3477	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
BPEKLNGJ_01957	CDS	3654	addA	3.1.-.-		ATP-dependent helicase/nuclease subunit A
BPEKLNGJ_01958	CDS	903				putative protein
BPEKLNGJ_01959	CDS	390				hypothetical protein
BPEKLNGJ_01960	CDS	1317	cdr	1.8.1.14		Coenzyme A disulfide reductase
BPEKLNGJ_01961	CDS	825	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
BPEKLNGJ_01962	CDS	309	sufT			Fe-S protein maturation auxiliary factor SufT
BPEKLNGJ_01963	CDS	1515	oatA_2	2.3.1.-		O-acetyltransferase OatA
BPEKLNGJ_01964	CDS	2610	clpB			Chaperone protein ClpB
BPEKLNGJ_01965	CDS	870	ampR			HTH-type transcriptional activator AmpR
BPEKLNGJ_01966	CDS	1146	leuA_2	2.3.3.13		2-isopropylmalate synthase
BPEKLNGJ_01967	CDS	642		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
BPEKLNGJ_01968	CDS	1119				hypothetical protein
BPEKLNGJ_01969	CDS	516				hypothetical protein
BPEKLNGJ_01970	CDS	435	map_4			Protein map
BPEKLNGJ_01971	CDS	186				hypothetical protein
BPEKLNGJ_01972	CDS	942	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
BPEKLNGJ_01973	CDS	1245	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
BPEKLNGJ_01974	CDS	372				hypothetical protein
BPEKLNGJ_01975	CDS	927	oppB		COG0601	Oligopeptide transport system permease protein OppB
BPEKLNGJ_01976	CDS	1071	oppC		COG1173	Oligopeptide transport system permease protein OppC
BPEKLNGJ_01977	CDS	1083	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
BPEKLNGJ_01978	CDS	942	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
BPEKLNGJ_01979	CDS	1656	dppE		COG4166	Dipeptide-binding protein DppE
BPEKLNGJ_01980	CDS	1716	appA			Oligopeptide-binding protein AppA
BPEKLNGJ_01981	CDS	987	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
BPEKLNGJ_01982	CDS	981	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
BPEKLNGJ_01983	CDS	963	gsiC		COG0601	Glutathione transport system permease protein GsiC
BPEKLNGJ_01984	CDS	882	dppC		COG1173	Dipeptide transport system permease protein DppC
BPEKLNGJ_01985	CDS	990	trpS	6.1.1.2		Tryptophan--tRNA ligase
BPEKLNGJ_01986	CDS	396	spxA			Regulatory protein Spx
BPEKLNGJ_01987	CDS	720	mecA		COG4862	Adapter protein MecA
BPEKLNGJ_01988	CDS	987				hypothetical protein
BPEKLNGJ_01989	CDS	1809	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
BPEKLNGJ_01990	CDS	807				hypothetical protein
BPEKLNGJ_01991	CDS	366	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
BPEKLNGJ_01992	CDS	594	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
BPEKLNGJ_01993	CDS	348				hypothetical protein
BPEKLNGJ_01994	CDS	636	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
BPEKLNGJ_01995	CDS	810	nadK	2.7.1.23		NAD kinase
BPEKLNGJ_01996	CDS	855				hypothetical protein
BPEKLNGJ_01997	CDS	1386	mgtE		COG2239	Magnesium transporter MgtE
BPEKLNGJ_01998	CDS	1845	kefB			Glutathione-regulated potassium-efflux system protein KefB
BPEKLNGJ_01999	CDS	771	fabI	1.3.1.39		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI
BPEKLNGJ_02000	CDS	1086			COG0628	Putative transport protein
BPEKLNGJ_02001	CDS	1569	acp			Sodium/proton-dependent alanine carrier protein
BPEKLNGJ_02002	CDS	759				hypothetical protein
BPEKLNGJ_02003	CDS	510		3.1.-.-		Putative phosphoesterase
BPEKLNGJ_02004	CDS	1191	ltaA			putative glycolipid permease LtaA
BPEKLNGJ_02005	CDS	1176	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
BPEKLNGJ_02006	CDS	1485	murE	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
BPEKLNGJ_02007	CDS	252				hypothetical protein
BPEKLNGJ_02008	CDS	1563	prfC			Peptide chain release factor 3
BPEKLNGJ_02009	CDS	804				hypothetical protein
BPEKLNGJ_02010	CDS	2310		3.4.21.-		Serine protease HtrA-like protein
BPEKLNGJ_02011	CDS	1359	ktrB_2		COG0168	Ktr system potassium uptake protein B
BPEKLNGJ_02012	CDS	1515				hypothetical protein
BPEKLNGJ_02013	tRNA	91				tRNA-Ser(gct)
BPEKLNGJ_02014	tRNA	75				tRNA-Asn(gtt)
BPEKLNGJ_02015	CDS	570				hypothetical protein
BPEKLNGJ_02016	CDS	219				hypothetical protein
BPEKLNGJ_02017	CDS	987		6.3.1.20		Lipoate--protein ligase 1
BPEKLNGJ_02018	CDS	177				hypothetical protein
BPEKLNGJ_02019	CDS	603				hypothetical protein
BPEKLNGJ_02020	CDS	1965				hypothetical protein
BPEKLNGJ_02021	CDS	321				hypothetical protein
BPEKLNGJ_02022	CDS	642			COG1136	putative ABC transporter ATP-binding protein
BPEKLNGJ_02023	CDS	246				hypothetical protein
BPEKLNGJ_02024	CDS	357	catD	1.-.-.-	COG2259	Putative oxidoreductase CatD
BPEKLNGJ_02025	CDS	450				hypothetical protein
BPEKLNGJ_02026	CDS	525	yfmC_2		COG4594	Fe(3+)-citrate-binding protein YfmC
BPEKLNGJ_02027	CDS	117				hypothetical protein
BPEKLNGJ_02028	CDS	216				hypothetical protein
BPEKLNGJ_02029	CDS	552				hypothetical protein
BPEKLNGJ_02030	CDS	939	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
BPEKLNGJ_02031	CDS	1362	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
BPEKLNGJ_02032	CDS	1674	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
BPEKLNGJ_02033	CDS	804	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BPEKLNGJ_02034	CDS	822	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
BPEKLNGJ_02035	CDS	330	sspC			Staphostatin B
BPEKLNGJ_02036	CDS	1182	sspB	3.4.22.-		Staphopain B
BPEKLNGJ_02037	CDS	1011	sspA	3.4.21.19	COG3591	Glutamyl endopeptidase
BPEKLNGJ_02038	CDS	1155	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
BPEKLNGJ_02039	CDS	1011				hypothetical protein
BPEKLNGJ_02040	CDS	420	slyA_2			Transcriptional regulator SlyA
BPEKLNGJ_02041	CDS	3771	atl_3		COG4193	Bifunctional autolysin
BPEKLNGJ_02042	CDS	435		2.3.1.-		Acetyltransferase
BPEKLNGJ_02043	CDS	471				hypothetical protein
BPEKLNGJ_02044	CDS	1218	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
BPEKLNGJ_02045	CDS	1194	fmtA	3.1.1.103	COG1680	Teichoic acid D-alanine hydrolase
BPEKLNGJ_02046	CDS	291	qoxD	1.10.3.-		Quinol oxidase subunit 4
BPEKLNGJ_02047	CDS	606	qoxC	1.10.3.-		Quinol oxidase subunit 3
BPEKLNGJ_02048	CDS	1989	qoxB	1.10.3.-		putative quinol oxidase subunit 1
BPEKLNGJ_02049	CDS	1101	qoxA	1.10.3.-		putative quinol oxidase subunit 2
BPEKLNGJ_02050	CDS	318				hypothetical protein
BPEKLNGJ_02051	CDS	861	folD			Bifunctional protein FolD protein
BPEKLNGJ_02052	CDS	483	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
BPEKLNGJ_02053	CDS	1125	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
BPEKLNGJ_02054	CDS	705	purC	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
BPEKLNGJ_02055	CDS	264	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
BPEKLNGJ_02056	CDS	672	purQ	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurQ
BPEKLNGJ_02057	CDS	2190	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
BPEKLNGJ_02058	CDS	1485	purF	2.4.2.14		Amidophosphoribosyltransferase
BPEKLNGJ_02059	CDS	1029	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
BPEKLNGJ_02060	CDS	567	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
BPEKLNGJ_02061	CDS	1479	purH			Bifunctional purine biosynthesis protein PurH
BPEKLNGJ_02062	CDS	1248	purD	6.3.4.13		Phosphoribosylamine--glycine ligase
BPEKLNGJ_02063	CDS	807	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
BPEKLNGJ_02064	CDS	1401	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
BPEKLNGJ_02065	CDS	576	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
BPEKLNGJ_02066	CDS	135				hypothetical protein
BPEKLNGJ_02067	CDS	1296				hypothetical protein
BPEKLNGJ_02068	CDS	1173	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
BPEKLNGJ_02069	CDS	543				hypothetical protein
BPEKLNGJ_02070	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
BPEKLNGJ_02071	CDS	1719	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
BPEKLNGJ_02072	CDS	234				hypothetical protein
BPEKLNGJ_02073	CDS	1362	ythA	1.10.3.-	COG1271	Putative cytochrome bd menaquinol oxidase subunit I
BPEKLNGJ_02074	CDS	1020	ythB		COG1294	Putative cytochrome bd menaquinol oxidase subunit II
BPEKLNGJ_02075	CDS	663	ktrA		COG0569	Ktr system potassium uptake protein A
BPEKLNGJ_02076	CDS	1698	rnj1	3.1.-.-		Ribonuclease J 1
BPEKLNGJ_02077	CDS	219				hypothetical protein
BPEKLNGJ_02078	CDS	552	def	3.5.1.88	COG0242	Peptide deformylase
BPEKLNGJ_02079	CDS	627				hypothetical protein
BPEKLNGJ_02080	CDS	1113	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
BPEKLNGJ_02081	CDS	978	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
BPEKLNGJ_02082	CDS	1293	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BPEKLNGJ_02083	CDS	1407	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
BPEKLNGJ_02084	CDS	276				hypothetical protein
BPEKLNGJ_02085	CDS	540				hypothetical protein
